Mj_hon	Mj_strat	Mj_ossChoose0	Mj_ossChoose1	Mj_probChoose2	Mj_probChoose3	Mj_probChoose4	Mj_probChoose5	Mj_probChoose6	Mj_reluctantStrat7	Mj_probChoose8	Mj_strat_push	Mj_ossChoose0_push	Mj_ossChoose1_push	Mj_probChoose2_push	Mj_probChoose3_push	Mj_probChoose4_push	Mj_probChoose5_push	Mj_probChoose6_push	Mj_reluctantStrat7_push	Mj_probChoose8_push	Score_hon	Score_strat	Score_ossChoose0	Score_ossChoose1	Score_probChoose2	Score_probChoose3	Score_probChoose4	Score_strat_push	Score_ossChoose0_push	Score_ossChoose1_push	Score_probChoose2_push	Score_probChoose3_push	Score_probChoose4_push	Irv_hon	Irv_strat	Irv_ossChoose0	Irv_ossChoose1	Irv_probChoose2	Irv_probChoose3	Irv_probChoose4	Irv_strat_push	Irv_ossChoose0_push	Irv_ossChoose1_push	Irv_probChoose2_push	Irv_probChoose3_push	Irv_probChoose4_push	type_hon	type_strat	type_ossChoose0	type_ossChoose1	type_probChoose2	type_probChoose3	type_probChoose4	type_strat_push	type_ossChoose0_push	type_ossChoose1_push	type_probChoose2_push	type_probChoose3_push	type_probChoose4_push
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.7134972534203444	0.7134972534203444	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
0.8717153899188327	0.8717153899188327	0.2687728985584519	0.8717153899188327	0.8717153899188327	0.8717153899188327	0.8717153899188327	0.8717153899188327	0.8717153899188327	0.8717153899188327	0.8717153899188327	0	1	0	0	0	0	0	0	0	0	0.8717153899188327	0.8717153899188327	1.0	0.8717153899188327	0.8717153899188327	0.8717153899188327	0.8717153899188327	0	1	0	0	0	0	0.8717153899188327	0.8717153899188327	0.8717153899188327	0.8717153899188327	0.8717153899188327	0.8717153899188327	0.8717153899188327	0	0	0	0	0	0	1.0	0.8717153899188327	1.0	1.0	1.0	1.0	0.8717153899188327	1	0	0	0	0	1
1.0	0.375231518197562	0.375231518197562	0.375231518197562	1.0	1.0	1.0	0.375231518197562	1.0	1.0	1.0	1	1	1	0	0	0	1	0	0	0	1.0	1.0	0.375231518197562	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0.8346301726896717	1.0	1.0	1.0	1.0	1.0	1.0	1	1	1	1	1	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
0.6226849329689657	0.6226849329689657	1.0	1.0	0.6226849329689657	0.6226849329689657	0.6226849329689657	0.6226849329689657	0.6226849329689657	0.6226849329689657	0.6226849329689657	0	1	1	0	0	0	0	0	0	0	1.0	0.6226849329689657	0.6226849329689657	0.6226849329689657	1.0	0.6226849329689657	0.6226849329689657	1	1	1	0	1	1	0.6226849329689657	0.6226849329689657	0.6226849329689657	0.6226849329689657	0.6226849329689657	0.6226849329689657	0.6226849329689657	0	0	0	0	0	0	0.6226849329689657	0.6226849329689657	0.6226849329689657	0.6226849329689657	0.6226849329689657	0.6226849329689657	0.6226849329689657	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.5354252688644031	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
0.59700420669008	0.08100463131851372	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	1	1	1	1	1	1	1	1	1.0	1.0	0.59700420669008	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.7574703331683471	0.7574703331683471	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
0.007325870434435532	0.007325870434435532	0.6434279541327186	0.6434279541327186	0.007325870434435532	0.007325870434435532	0.007325870434435532	0.007325870434435532	0.007325870434435532	0.007325870434435532	0.007325870434435532	0	1	1	0	0	0	0	0	0	0	0.007325870434435532	0.007325870434435532	0.6434279541327186	0.6434279541327186	0.6434279541327186	0.007325870434435532	0.007325870434435532	0	1	1	1	0	0	0.007325870434435532	0.007325870434435532	0.007325870434435532	0.007325870434435532	0.007325870434435532	0.007325870434435532	0.007325870434435532	0	0	0	0	0	0	0.007325870434435532	0.007325870434435532	0.007325870434435532	0.007325870434435532	0.007325870434435532	0.007325870434435532	0.007325870434435532	0	0	0	0	0	0
1.0	1.0	0.6047369167943576	0.6047369167943576	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1	1	0	0	0	0	0	0	0	1.0	1.0	0.6047369167943576	0.6047369167943576	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.573060325504415	0.573060325504415	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
0.9583576124410268	-0.07319975219457019	1.0	0.9583576124410268	0.9583576124410268	0.9583576124410268	0.9583576124410268	0.9583576124410268	0.9583576124410268	1.0	1.0	1	1	0	0	0	0	0	0	1	1	1.0	1.0	0.9583576124410268	0.9583576124410268	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	0.9583576124410268	1.0	0.9583576124410268	0.9583576124410268	1.0	0	1	0	1	1	0	0.9583576124410268	1.0	0.9583576124410268	0.9583576124410268	0.9583576124410268	0.9583576124410268	1.0	1	0	0	0	0	1
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.9547088880994613	0.9547088880994613	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.5063211416539515	0.5063211416539515	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0.21485223710827997	1.0	1.0	0.21485223710827997	0.21485223710827997	1.0	1.0	1	1	0	0	1	1
0.6816164459140115	0.38995603067516227	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	1	0	0	0	0	0	0	0	0	0	1.0	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	1	1	1	1	1	1	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0	0	0	0	0	0	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0.6816164459140115	0	0	0	0	0	0
0.6604607364368578	0.8200772287139286	0.8200772287139286	0.8200772287139286	0.8200772287139286	0.8200772287139286	1.0	0.8200772287139286	0.8200772287139286	0.8200772287139286	0.8200772287139286	1	1	1	1	1	1	1	1	1	1	0.6604607364368578	0.8200772287139286	0.8200772287139286	0.8200772287139286	0.8200772287139286	0.8200772287139286	0.8200772287139286	1	1	1	1	1	1	-0.48187187097022405	-0.48187187097022405	-0.48187187097022405	-0.48187187097022405	-0.48187187097022405	-0.48187187097022405	-0.48187187097022405	0	0	0	0	0	0	-0.48187187097022405	-0.48187187097022405	-0.48187187097022405	-0.48187187097022405	1.0	-0.48187187097022405	-0.48187187097022405	0	0	0	1	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	0.06906452067314418	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1	0	0	0	0	0	0	0	0	1.0	1.0	0.06906452067314418	0.06906452067314418	1.0	1.0	1.0	0	1	1	0	0	0	0.06906452067314418	1.0	0.06906452067314418	1.0	1.0	1.0	1.0	1	0	1	1	1	1	0.06906452067314418	0.06906452067314418	0.06906452067314418	0.06906452067314418	0.06906452067314418	0.06906452067314418	0.06906452067314418	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.49450061457992767	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	0.5799024176734925	0.5799024176734925	1.0	1.0	1.0	0.5799024176734925	1.0	0.5799024176734925	1.0	0	1	1	0	0	0	1	0	1	0	1.0	0.5799024176734925	0.5799024176734925	0.5799024176734925	1.0	1.0	1.0	1	1	1	0	0	0	0.5799024176734925	0.5799024176734925	0.5799024176734925	0.5799024176734925	0.5799024176734925	0.5799024176734925	0.5799024176734925	0	0	0	0	0	0	1.0	0.5799024176734925	1.0	1.0	1.0	1.0	1.0	1	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.6794873645659801	0.6794873645659801	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	0.2259786782419813	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1	0	0	0	0	0	0	0	0	1.0	1.0	0.2259786782419813	1.0	1.0	1.0	1.0	0	1	0	0	0	0	0.2259786782419813	0.2259786782419813	0.2259786782419813	0.2259786782419813	1.0	1.0	1.0	0	0	0	1	1	1	-0.053143155300829886	1.0	-0.053143155300829886	-0.053143155300829886	1.0	1.0	1.0	1	0	0	1	1	1
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	0.30909124468442	0.30909124468442	0.30909124468442	1.0	0.30909124468442	0.30909124468442	1.0	0.30909124468442	0.30909124468442	0.30909124468442	1	1	1	0	1	1	0	1	1	1	0.30909124468442	0.30909124468442	1.0	1.0	0.30909124468442	0.30909124468442	0.30909124468442	0	1	1	0	0	0	0.30909124468442	0.30909124468442	0.30909124468442	0.30909124468442	0.30909124468442	0.30909124468442	0.30909124468442	0	0	0	0	0	0	1.0	0.30909124468442	1.0	1.0	0.30909124468442	0.30909124468442	0.30909124468442	1	0	0	1	1	1
1.0	1.0	0.9226853935864057	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1	0	0	0	0	0	0	0	0	1.0	1.0	0.9226853935864057	0.9226853935864057	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
0.31852868347909713	1.0	1.0	1.0	0.31852868347909713	1.0	1.0	0.31852868347909713	1.0	1.0	1.0	1	1	1	0	1	1	0	1	1	1	1.0	1.0	0.5079006591780039	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	0.31852868347909713	0.31852868347909713	1.0	0	0	0	1	1	0	0.31852868347909713	1.0	0.31852868347909713	0.31852868347909713	0.31852868347909713	0.31852868347909713	0.31852868347909713	1	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.5045733683550013	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.6400253100430345	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.553392103324906	0.553392103324906	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	0.991523764579739	1.0	1.0	1.0	0.991523764579739	1.0	1.0	1	1	1	0	1	1	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
0.47499798652615716	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1	1	1	1	1	1	1	1	1	1	1.0	1.0	0.47499798652615716	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.6947107769634138	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	-0.09483787466020471	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1	0	0	0	0	0	0	0	0	1.0	1.0	-0.09483787466020471	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	-0.09483787466020471	1.0	-0.09483787466020471	-0.09483787466020471	-0.09483787466020471	-0.09483787466020471	1.0	1	0	0	0	0	1
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	0.5047796716013988	0.5047796716013988	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1	1	0	0	0	0	0	0	0	1.0	1.0	0.5047796716013988	0.5047796716013988	1.0	1.0	1.0	0	1	1	0	0	0	0.5047796716013988	-0.4678174747238806	0.5047796716013988	0.5047796716013988	1.0	1.0	-0.4678174747238806	1	0	0	1	1	1	0.20965402986404297	1.0	0.20965402986404297	0.20965402986404297	0.20965402986404297	0.20965402986404297	0.20965402986404297	1	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	0.716062143131111	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	1	0	0	0	0	0	0	0	0	1.0	1.0	0.716062143131111	0.716062143131111	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
0.36602162298087865	1.0	1.0	1.0	0.36602162298087865	0.36602162298087865	0.36602162298087865	0.36602162298087865	0.36602162298087865	1.0	0.36602162298087865	1	1	1	0	0	0	0	0	1	0	0.36602162298087865	0.36602162298087865	0.8941891399914453	0.36602162298087865	0.36602162298087865	0.36602162298087865	0.36602162298087865	0	1	0	0	0	0	0.36602162298087865	0.36602162298087865	0.36602162298087865	0.36602162298087865	0.36602162298087865	0.36602162298087865	0.36602162298087865	0	0	0	0	0	0	0.36602162298087865	0.36602162298087865	0.36602162298087865	0.36602162298087865	0.36602162298087865	0.36602162298087865	0.36602162298087865	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.6293653436513499	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.24737695449375338	0.24737695449375338	1.0	1.0	1.0	0	1	1	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
-0.046623701553073084	0.19594650234577587	1.0	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	1	1	0	0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	0	0	0	0	0	0	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	-0.046623701553073084	0	0	0	0	0	0
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	0	0	0	0	1.0	1.0	0.4323823935032788	1.0	1.0	1.0	1.0	0	1	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0	0	0	0	0	0
